customer_id,age,employment_years,monthly_income,credit_history_years,num_credit_accounts,num_late_payments,credit_utilization,previous_defaults,loan_amount,loan_term_months,debt_to_income_ratio,credit_score,default_flag,payment_to_income_ratio,loan_to_income_ratio,employment_score,credit_quality_score,has_delinquency,flag_high_dti,flag_low_credit,flag_high_util,flag_recent_default,flag_unstable_employment,total_risk_flags,affordability_score,woe_credit_score,emp_fulltime,emp_selfemployed,emp_unemployed,edu_bachelors,edu_masters,edu_doctorate,home_rent,home_mortgage,purpose_debt,purpose_auto,purpose_personal
CUST000131,-0.097482318,-0.385069208,0.421147727,3,3,-0.406750293,1.6084837015,1,1.272078523,48,0.8565486288,519,0,0.601906879,1.2490076015,-0.408332924,-1.98144104,0,1,1,0,1,0,3,-0.5297122,-0.974367113,0,1,0,0,1,0,1,0,0,0,0
CUST000132,0.660058826,-1.087567111,-0.425361177,1,2,-0.406750293,-0.442533937,0,-0.473598108,48,-0.4651791,631,1,-0.688086459,-0.380762108,-0.925898614,-0.045203854,0,1,0,0,0,0,1,-0.149837779,-0.436358206,1,0,0,1,0,0,0,0,0,0,1
CUST000134,0.4917163495,0.1418042197,0.0201698249,3,2,-0.406750293,0.0384147809,0,-0.17993288,48,-0.01143192,692,0,-0.611084769,-0.300035915,0.3680156125,0.4055994607,0,1,0,0,0,0,1,-0.318209791,0.159288511,1,0,0,1,0,0,0,0,0,0,1
CUST000139,-0.51833851,1.1955510749,-0.826339079,8,3,-0.406750293,-0.04426432,0,-0.604115987,48,-0.284810871,741,0,-0.489467291,-0.115550239,1.4770849498,0.7677201558,0,1,0,0,0,0,1,-0.255682728,0.5166569177,1,0,0,0,0,0,1,0,1,0,0
CUST000140,-1.444222131,0.3174286955,-0.247148776,3,5,-0.406750293,0.622605421,0,-0.049415001,24,0.5081728345,674,0,0.9587960911,0.2227698864,-0.186519056,0.2725755319,0,1,0,0,0,0,1,-0.47702068,0.159288511,0,0,0,1,0,0,0,0,1,0,0
CUST000141,-0.855023463,0.1418042197,3.4507585428,6,1,-0.406750293,2.2061925576,0,2.87092254,24,0.8738070758,576,0,1.1205284765,0.2694347313,0.3680156125,-0.451665858,0,1,1,0,0,0,2,-0.521116301,-0.974367113,1,0,0,0,0,1,0,0,1,0,0
CUST000143,-0.434167271,-0.385069208,2.8270151395,3,1,-0.406750293,1.9823209456,0,-0.082044471,48,-1.181481037,589,0,-1.185972277,-1.200385885,-0.408332924,-0.355593021,0,0,1,0,0,0,1,0.6801200141,-0.436358206,0,1,0,0,0,1,0,0,1,0,0
CUST000144,0.1550313964,0.8443021232,0.1983822259,1,6,-0.406750293,0.50488351,0,0.0158439382,48,-0.065806694,644,0,-0.495937449,-0.167478445,1.1073951707,0.0508689838,0,1,0,0,0,0,1,-0.317612576,-0.436358206,1,0,0,0,0,0,1,0,0,0,1
CUST000145,1.4175999703,-0.033820256,0.3320415266,4,4,-0.406750293,-0.414382332,0,0.4237123099,48,-0.205670203,747,0,-0.256558437,0.2619954082,-0.1125811,0.8120614654,0,1,0,0,0,0,1,-0.310258494,0.5166569177,0,1,0,0,0,0,0,1,0,0,0
CUST000146,-1.107537177,-0.560693684,-0.158042576,7,1,-0.406750293,2.2974830731,1,0.5542301889,36,1.3001095164,526,1,1.1596253123,1.1533113373,-0.371363946,-1.929709512,0,1,1,0,1,0,3,-0.571466763,-0.974367113,1,0,0,1,0,0,0,0,0,1,0
CUST000147,-0.770852224,-0.73631816,2.2478248365,2,1,-0.406750293,1.9326381234,0,0.407397575,48,-0.53488164,657,0,-0.867435641,-0.770649509,-0.704084747,0.1469418213,0,1,0,0,0,0,1,-0.048606202,0.159288511,0,1,0,1,0,0,0,0,0,0,0
CUST000148,-1.023365939,-0.560693684,1.2231035312,6,5,-0.406750293,-1.119965922,0,-0.636745456,36,-1.480436199,681,0,-1.256525853,-1.356057368,-0.371363946,0.3243070597,0,0,0,0,0,0,0,1.1198401646,0.159288511,1,0,0,0,0,1,0,1,0,0,0
CUST000149,0.5758875877,1.7224245026,-1.00455148,8,3,-0.406750293,-1.317984639,0,-0.963040154,36,-0.993674185,699,0,-1.001689599,-1.045930586,0.0352948113,0.4573309886,0,1,0,0,0,0,1,0.2682737269,0.159288511,0,0,0,0,0,0,0,0,1,0,0
CUST000150,-1.191708416,-0.560693684,0.9557849298,5,4,-0.406750293,-1.732876575,0,1.892038448,24,2.3964282882,742,0,2.0528078862,1.257277649,-0.371363946,0.7751103741,0,1,0,0,0,0,1,-0.647407137,0.5166569177,1,0,0,0,1,0,0,1,1,0,0
CUST000151,0.1550313964,1.3711755508,-0.247148776,3,3,0.2954080427,1.314103984,0,-0.685689661,48,-0.038032895,652,1,-0.994415994,-0.950073217,1.6619298394,-0.259520183,1,1,0,0,0,0,1,-0.217788896,0.159288511,1,0,0,1,0,0,1,0,0,0,0
CUST000152,2.0909698764,1.1955510749,0.0201698249,5,5,-0.406750293,0.3641272464,0,-0.098359206,24,0.2167179533,657,0,0.4442223455,-0.172804415,1.4770849498,0.1469418213,0,1,0,0,0,0,1,-0.431524352,0.159288511,1,0,0,1,0,0,0,1,0,0,0
CUST000153,-1.107537177,-1.263191587,0.2429353261,5,1,-0.406750293,-0.988962621,0,1.2231343184,36,1.7915674129,698,0,1.1160499337,1.4632770145,-1.110743504,0.4499407703,0,1,0,0,0,1,2,-0.632763929,0.159288511,1,0,0,1,0,0,1,0,0,0,0
CUST000154,-0.939194701,0.1418042197,-0.113489476,6,3,-0.406750293,-0.526764209,0,0.0158439382,36,-0.214271501,749,0,0.0480984594,0.1601180112,0.3680156125,0.826841902,0,1,0,0,0,0,1,-0.337240413,0.5166569177,1,0,0,1,0,0,0,0,0,0,1
CUST000156,-0.602509748,-1.087567111,-1.182763881,4,1,0.2954080427,0.9649220416,0,-0.946725419,36,-1.00504379,653,0,-0.599262014,-0.694453566,-0.925898614,-0.252129965,1,0,0,0,0,0,0,-0.005942064,0.159288511,1,0,0,0,0,0,0,0,0,0,0
CUST000157,0.5758875877,-0.033820256,0.0201698249,12,5,-0.406750293,-0.044567951,0,-0.587801252,36,-0.580655391,788,1,-0.875548115,-0.936193417,0.183170723,1.1150604144,0,1,0,0,0,0,1,-0.024808896,0.4760661638,1,0,0,0,0,0,0,0,0,0,0
CUST000158,0.3233738729,2.0736734543,-0.737232879,6,5,0.9975663786,-0.146634395,0,-0.718319131,36,-0.567438346,701,0,-0.512648535,-0.589198416,2.4013093976,-0.266910402,1,1,0,0,0,0,1,-0.168721135,0.5166569177,1,0,0,0,0,0,1,0,0,0,0
CUST000159,0.2392026347,-1.263191587,-0.291701877,3,2,-0.406750293,-0.574216115,0,0.0647881428,36,0.1800070128,713,1,0.3392471879,0.5047033246,-1.221650438,0.5607940443,0,1,0,0,0,1,2,-0.423217,0.5166569177,0,0,0,1,0,0,0,1,0,0,0
CUST000160,1.0809150173,1.0199265991,-0.514467378,7,1,-0.406750293,0.2718521039,0,-0.963040154,24,-0.4978953,755,0,-1.071112182,-1.374435251,-0.260457012,0.8711832116,0,1,0,0,0,0,1,0.0741327799,0.4760661638,0,0,0,0,1,0,0,0,0,1,0
CUST000161,0.3233738729,1.3711755508,0.8221256291,9,3,-0.406750293,-1.306566709,0,0.7336922724,36,-0.064935423,695,0,0.0218401286,0.1847830652,1.0704261928,0.4277701155,0,1,0,0,0,0,1,-0.365031776,0.159288511,0,1,0,0,1,0,0,0,0,0,0
CUST000163,0.8284013025,1.0199265991,-1.227316982,5,3,-0.406750293,1.4142318456,0,-0.571486517,48,0.5123855747,649,1,0.7546016246,1.4858316896,-0.260457012,0.0878200752,0,1,0,0,0,0,1,-0.47801881,-0.436358206,0,0,0,0,0,0,0,1,0,0,0
CUST000166,-0.602509748,-0.911942636,-0.113489476,2,4,-0.406750293,2.7714109569,0,0.6684333329,24,1.9328255822,580,1,2.4824291382,1.262791014,-1.073774526,-0.422104985,0,1,1,0,0,0,2,-0.591461116,-0.436358206,0,0,0,0,1,0,0,1,1,0,0
CUST000168,-1.780907084,-0.911942636,-1.539188683,3,2,0.2954080427,-0.14761286,0,-0.963040154,36,0.7498084366,653,0,1.2041765391,1.3730583143,-1.18468146,-0.252129965,1,1,0,0,0,0,1,-0.505079998,0.159288511,0,0,1,1,0,0,1,0,0,0,0
CUST000171,0.996743779,0.4930531714,0.421147727,4,1,-0.406750293,-0.891400977,0,0.293194431,36,0.2926270422,744,0,-0.101795169,0.0085004733,0.7377053916,0.7898908106,0,1,0,0,0,0,1,-0.433781057,0.5166569177,1,0,0,1,0,0,0,0,0,1,0
CUST000173,-2.033420798,-1.087567111,-0.91544528,0,5,-0.406750293,-1.207290374,0,-1.077243298,36,-1.661231107,709,0,-1.395816135,-1.521458318,-0.925898614,0.5312331713,0,0,0,0,0,0,0,2.1452416528,0.5166569177,1,0,0,0,0,0,0,1,0,0,1
CUST000174,-0.602509748,-0.560693684,-0.068936376,7,5,-0.406750293,-0.617071385,0,-0.424653903,48,-1.126026491,728,0,-0.853578367,-0.618458535,-0.371363946,0.6716473184,0,0,0,0,0,0,0,0.1890686576,0.5166569177,1,0,0,0,1,0,0,0,0,0,0
CUST000175,-0.51833851,-1.087567111,-0.692679779,5,4,1.6997247144,-0.678990598,0,-0.375709699,48,-0.171951266,601,0,-0.106346261,0.2619954082,-1.147712482,-1.375443142,1,1,1,0,0,0,2,-0.333092468,-0.436358206,0,0,0,0,1,0,1,0,0,0,0
CUST000176,-0.602509748,-0.560693684,-1.093657681,10,4,-0.406750293,0.0729615341,0,-1.109872768,48,-1.328842001,747,0,-1.477757709,-1.568715732,-0.741053725,0.8120614654,0,0,0,0,0,0,0,2.669910264,0.5166569177,0,0,0,0,0,0,1,0,0,1,0
CUST000177,0.4075451112,-1.087567111,-0.95999838,5,4,-0.406750293,-0.144051043,0,-0.653060191,48,0.3080703153,767,0,-0.405813466,0.0157975741,-0.99983657,0.9598658308,0,1,0,0,0,0,1,-0.428700883,0.4760661638,0,1,0,0,0,0,1,0,0,0,0
CUST000179,-1.191708416,-0.73631816,-0.024383275,10,2,-0.406750293,1.6922600996,0,-0.24519182,36,0.1042321059,677,0,-0.297965664,-0.363651665,-0.556208835,0.2947461867,0,1,0,0,0,0,1,-0.381827734,0.159288511,1,0,0,1,0,0,1,0,1,0,0
CUST000180,-0.097482318,1.0199265991,0.8221256291,3,4,-0.406750293,-0.695987337,0,0.0647881428,48,-0.721434075,729,1,-0.797466648,-0.529052616,1.2922400603,0.6790375366,0,1,0,0,0,0,1,-0.010189681,0.5166569177,1,0,0,1,0,0,1,0,1,0,0
CUST000181,-0.602509748,-0.73631816,-1.494635583,3,1,-0.406750293,0.9910789806,0,-0.979354889,48,0.0781154935,625,0,0.0271799354,0.5295134671,-1.147712482,-0.089545163,0,1,0,0,0,0,1,-0.393903791,-0.436358206,0,0,1,0,1,0,0,0,0,1,0
CUST000182,0.0708601582,1.0199265991,0.6439132282,5,4,-0.406750293,0.9818894668,0,0.3747681053,24,0.8151979101,694,0,0.6026469253,-0.073419809,1.2922400603,0.4203798972,0,1,0,0,0,0,1,-0.523531924,0.159288511,1,0,0,0,1,0,0,1,0,0,0
CUST000183,1.1650862555,1.1955510749,-1.494635583,3,4,-0.406750293,1.1618864862,0,-0.881466479,36,2.0277708913,605,1,1.5661569838,1.7204003102,-0.741053725,-0.237349529,0,1,1,0,0,0,2,-0.635160431,-0.436358206,0,0,1,1,0,0,1,0,1,0,0
CUST000185,-1.696735845,-1.263191587,0.2429353261,3,3,-0.406750293,-1.433986153,0,0.0811028777,36,0.7656802565,729,1,-0.234397824,-0.115550239,-1.221650438,0.6790375366,0,1,0,0,0,1,2,-0.541776336,0.5166569177,0,0,0,1,0,0,0,1,1,0,0
CUST000186,1.2492574938,1.0199265991,1.3567628319,4,3,-0.406750293,1.8331252469,0,2.0551857967,36,0.8952005551,609,0,0.9690655845,0.9955126666,1.2922400603,-0.207788656,0,1,1,0,0,0,2,-0.526670022,-0.436358206,1,0,0,0,0,1,1,0,0,0,0
CUST000188,0.5758875877,-1.263191587,-1.271870082,12,5,0.9975663786,0.2514174316,0,-0.636745456,36,1.243429235,646,0,1.3747894813,1.4226785994,-1.221650438,-0.673372406,1,1,0,0,0,1,2,-0.558147522,-0.436358206,0,0,0,0,0,0,1,0,0,0,0
CUST000190,-0.602509748,0.1418042197,0.1538291256,4,2,-0.406750293,-0.533587426,0,0.0647881428,24,0.3606046263,681,0,0.5425966558,-0.056478471,0.3680156125,0.3243070597,0,1,0,0,0,0,1,-0.455350745,0.159288511,1,0,0,0,0,0,0,1,0,1,0
CUST000191,-1.107537177,0.1418042197,-0.024383275,4,1,-0.406750293,-0.249093242,0,-0.538857047,36,-0.685988294,755,0,-0.792800761,-0.833738577,0.3680156125,0.8711832116,0,1,0,0,0,0,1,-0.02630806,0.4760661638,1,0,0,0,0,0,1,0,0,0,0
CUST000192,0.660058826,-0.209444732,-1.539188683,4,2,-0.406750293,1.9823698629,0,-0.979354889,48,0.1592267741,678,0,0.547158793,1.1249568887,-1.036805548,0.3021364049,0,1,0,0,0,0,1,-0.424628223,0.159288511,0,0,1,1,0,0,1,0,0,0,0
CUST000196,1.0809150173,1.7224245026,-0.692679779,7,9,-0.406750293,-0.768394241,0,0.0321586731,48,0.1071594016,760,0,0.4310140984,1.3406972588,2.0316196185,0.9081343029,0,1,0,0,0,0,1,-0.413611732,0.4760661638,1,0,0,0,0,0,0,0,0,0,0
CUST000197,0.7442300642,0.1418042197,-0.91544528,6,2,-0.406750293,0.6986793114,0,-0.734633866,48,-0.85081555,650,1,-0.623760294,-0.363651665,0.3680156125,0.0952102934,0,1,0,0,0,0,1,-0.044917195,0.159288511,1,0,0,0,0,0,1,0,0,0,1
CUST000198,0.3233738729,-0.385069208,-0.202595676,5,3,-0.406750293,0.8270545924,0,0.7989512119,48,0.3367840963,605,0,0.8291202089,1.679536546,-0.408332924,-0.237349529,0,1,1,0,0,0,2,-0.454047599,-0.436358206,0,1,0,0,0,0,0,1,1,0,0
CUST000199,-0.349996033,1.0199265991,3.3616523423,5,3,-0.406750293,1.2927964965,0,-0.685689661,36,-1.256629203,637,0,-1.434067614,-1.591100824,1.2922400603,-0.000862544,0,0,0,0,0,0,0,1.9895993137,-0.436358206,1,0,0,0,1,0,0,1,1,0,0
CUST000200,0.1550313964,0.1418042197,1.4904221326,6,2,1.6997247144,-0.913014164,0,0.3747681053,24,0.1146302467,639,0,0.0270521777,-0.542836028,0.3680156125,-1.094614848,1,1,0,0,0,0,1,-0.401182302,-0.436358206,1,0,0,1,0,0,0,0,0,0,0
CUST000202,-1.107537177,-0.560693684,-0.559020478,5,7,-0.406750293,-0.969108588,0,-0.84883701,36,-0.986250386,736,0,-1.029479161,-1.088871217,-0.371363946,0.7307690645,0,1,0,0,0,0,1,0.2963894397,0.5166569177,1,0,0,1,0,0,0,0,0,0,0
CUST000203,1.3334287321,1.5468000267,-0.336254977,6,2,-0.406750293,1.0042804629,0,0.5052859843,48,0.5524495797,602,0,0.6816799908,1.4450877605,1.8467747289,-0.259520183,0,1,1,0,0,0,2,-0.483969932,-0.436358206,1,0,0,0,1,0,0,0,0,0,0
CUST000204,0.1550313964,0.6686776473,0.1092760254,2,1,-0.406750293,-1.277265404,0,0.8968396211,48,-0.133953155,730,0,0.305517688,1.2217769572,0.9225502812,0.6864277549,0,1,0,0,0,0,1,-0.368570177,0.5166569177,1,0,0,0,0,0,1,0,0,1,0
CUST000205,0.996743779,1.0199265991,-0.202595676,5,1,-0.406750293,-0.454435185,0,0.2116207566,48,0.3209183452,772,0,-0.014099049,0.6287540374,-0.260457012,0.9968169221,0,1,0,0,0,0,1,-0.441594925,0.4760661638,0,0,0,1,0,0,0,1,1,0,0
CUST000206,-1.444222131,0.1418042197,0.5102539275,2,1,-0.406750293,-0.419518382,0,1.4841700763,24,2.4963221631,677,1,2.328603229,1.3829823713,0.0352948113,0.2947461867,0,1,0,0,0,0,1,-0.643787721,0.159288511,0,1,0,1,0,0,1,0,0,0,0
CUST000207,-1.94924956,-1.438816063,0.1092760254,1,1,1.6997247144,-0.707412638,0,-0.979354889,48,-1.387505849,539,0,-1.457027771,-1.561800013,-1.295588393,-1.833636675,1,0,1,0,0,1,2,2.4592359878,-0.974367113,1,0,0,0,0,1,1,0,0,0,1
CUST000208,-0.855023463,-1.263191587,-0.469914278,4,3,-0.406750293,0.0100433338,0,-0.098359206,36,0.000713644,667,0,0.3654095074,0.4869817942,-1.110743504,0.220844004,0,1,0,0,0,1,2,-0.394018365,0.159288511,1,0,0,0,0,0,0,1,0,1,0
CUST000209,-0.939194701,-0.911942636,-1.138210781,6,2,4.5083580578,-0.110188999,0,-1.126187502,48,-0.973667107,467,0,-1.471625899,-1.623243518,-1.073774526,-3.843776043,1,1,1,0,0,0,2,1.9724152023,-0.974367113,0,0,0,1,0,0,0,1,0,0,0
CUST000213,-0.939194701,-0.560693684,0.1983822259,8,4,-0.406750293,2.5217809536,0,0.6521185981,48,0.5106126507,612,0,0.3006031576,0.7326104481,-0.371363946,-0.185618001,0,1,1,0,0,0,2,-0.479064534,-0.436358206,1,0,0,0,1,0,1,0,0,0,1
CUST000215,-0.181653557,0.6686776473,0.6884663284,5,3,0.9975663786,-0.471060924,0,-0.033100266,36,-0.883511478,640,0,-0.504224123,-0.565808382,0.9225502812,-0.717713716,1,1,0,0,0,0,1,-0.079165938,-0.436358206,1,0,0,0,0,1,0,1,0,0,0
CUST000216,-0.770852224,-0.209444732,-0.425361177,7,4,-0.406750293,0.9067851674,0,0.162676552,36,0.7594853985,727,0,0.8491971924,0.9538524572,-0.001674167,0.6642571001,0,1,0,0,0,0,1,-0.511017414,0.5166569177,1,0,0,0,0,0,0,1,0,0,0
CUST000218,0.4075451112,-0.911942636,-0.113489476,5,2,-0.406750293,1.0244396619,0,-1.077243298,48,-1.952870693,680,0,-1.553665276,-1.686859268,-1.073774526,0.3169168415,0,0,0,0,0,0,0,6.4782046336,0.159288511,0,0,0,0,0,1,1,0,0,0,0
CUST000219,-0.097482318,-0.560693684,-0.113489476,1,4,-0.406750293,3.0528732238,0,0.0811028777,24,1.3433491266,580,1,1.1775643609,0.2703853115,-0.741053725,-0.422104985,0,1,1,1,0,0,3,-0.575984513,-0.436358206,0,0,0,0,0,1,0,0,1,0,0
CUST000220,0.4917163495,0.8443021232,-0.514467378,6,3,-0.406750293,-0.14223895,0,-0.963040154,36,-1.284227589,678,0,-1.257899674,-1.374435251,0.1462017451,0.3021364049,0,0,0,0,0,0,0,0.9644738569,0.159288511,0,0,0,0,1,0,0,0,0,0,0
CUST000223,-2.033420798,-1.263191587,-0.826339079,0,2,-0.406750293,-1.673198372,0,-0.228877085,36,0.6798709837,615,0,0.689963143,1.0257163184,-1.110743504,-0.163447346,0,1,1,0,0,1,3,-0.502213226,-0.436358206,1,0,0,0,0,0,1,0,0,0,0
CUST000224,2.0067986382,-0.73631816,-0.469914278,4,3,-0.406750293,-0.120954163,0,-0.702004396,48,-0.467031582,695,1,-0.974503438,-0.824411456,-0.99983657,0.4277701155,0,1,0,0,0,0,1,-0.016550993,0.159288511,0,0,0,1,0,0,0,1,1,0,0
CUST000225,-0.181653557,-1.438816063,-0.247148776,6,3,0.2954080427,-1.218955926,0,-0.832522275,48,-1.288656296,664,0,-1.24845208,-1.220729317,-1.295588393,-0.170837564,1,0,0,0,0,1,1,0.9359608502,0.159288511,1,0,0,0,0,0,0,1,0,0,0
CUST000226,-1.612564607,-1.438816063,0.0647229252,3,2,-0.406750293,1.0372899714,0,0.8968396211,36,0.747480268,639,0,1.1716927617,1.2986278866,-1.295588393,0.0139178925,0,1,0,0,0,1,2,-0.505178671,-0.436358206,1,0,0,0,0,0,0,1,1,0,0
CUST000227,-0.686680986,-1.438816063,-1.049104581,5,2,0.2954080427,1.3816575926,0,-0.473598108,36,1.1399533472,598,0,1.0011462466,0.9926361283,-1.295588393,-0.65859197,1,1,1,0,0,1,3,-0.557048492,-0.436358206,0,0,0,0,0,0,1,0,0,1,0
CUST000229,-0.097482318,-1.263191587,1.3567628319,7,3,-0.406750293,0.3987321644,0,0.5868596586,24,0.2197798449,645,0,0.2869270175,-0.298929554,-1.147712482,0.0582592021,0,1,0,0,0,1,2,-0.428791575,-0.436358206,0,1,0,1,0,0,0,0,1,0,0
CUST000230,-0.939194701,-0.73631816,-0.158042576,7,1,0.2954080427,-0.747610891,0,-0.897781214,36,-1.501253568,639,1,-1.250866702,-1.370234592,-0.704084747,-0.355593021,1,0,0,0,0,0,0,1.1151982766,-0.436358206,0,1,0,0,0,0,0,0,1,0,0
CUST000231,1.9226273999,-1.438816063,0.8666787293,4,5,-0.406750293,-0.675491562,0,0.9457838257,24,0.9774264719,669,0,1.0617184555,0.3720973902,-1.295588393,0.2356244405,0,1,0,0,0,1,2,-0.535016749,0.159288511,1,0,0,0,1,0,0,0,0,1,0
CUST000232,-0.602509748,-0.385069208,1.00033803,5,4,1.6997247144,-0.313947577,1,1.9572973874,36,1.3416823069,473,1,1.2609438019,1.2713774022,-0.186519056,-3.42992382,1,1,1,0,1,0,3,-0.572839912,-0.974367113,1,0,0,0,1,0,1,0,0,1,0
CUST000233,1.0809150173,1.1955510749,-0.692679779,6,2,-0.406750293,-0.004646591,0,-0.424653903,36,-0.202203065,716,1,0.0558512044,0.1325511861,1.4770849498,0.5829646991,0,1,0,0,0,0,1,-0.340213235,0.5166569177,1,0,0,1,0,0,1,0,0,0,0
CUST000236,1.1650862555,0.6686776473,-0.826339079,8,3,-0.406750293,-0.330441779,1,-0.359394964,36,0.3014484606,666,1,0.4632964745,0.6287540374,0.9225502812,-0.895078954,0,1,0,0,1,0,2,-0.445336749,0.159288511,1,0,0,0,0,0,0,0,0,1,0
CUST000237,1.1650862555,0.4930531714,0.4657008273,6,1,-0.406750293,-1.083683437,0,-0.016785532,36,-0.934669416,762,0,-0.466751112,-0.414284609,0.7377053916,0.9229147395,0,1,0,0,0,0,1,-0.076998689,0.4760661638,1,0,0,1,0,0,1,0,0,0,0
CUST000238,0.5758875877,1.8980489785,0.4657008273,5,4,5.2105163937,0.6484748974,0,0.2442502264,48,0.1962599959,461,0,-0.029429389,-0.090233767,2.216464508,-4.257628266,1,1,1,0,0,0,2,-0.415586161,-0.974367113,1,0,0,0,0,1,0,1,0,0,0
CUST000240,-0.770852224,-1.087567111,0.9112318296,7,5,-0.406750293,-1.404591073,0,1.0926164395,36,0.330186385,761,0,0.2653339843,0.4857803345,-0.925898614,0.9155245212,0,1,0,0,0,0,1,-0.447624228,0.4760661638,1,0,0,1,0,0,0,0,1,0,0
CUST000241,-0.097482318,-0.911942636,-0.158042576,7,1,-0.406750293,-1.527257268,0,-0.571486517,36,-0.860707466,761,1,-0.806383534,-0.803145619,-0.741053725,0.9155245212,0,1,0,0,0,0,1,0.049110256,0.4760661638,1,0,0,0,1,0,0,1,0,0,0
CUST000243,0.1550313964,-1.438816063,-0.113489476,4,3,1.6997247144,0.4416644923,0,0.8478954165,36,1.7341059406,604,0,1.6202545455,1.5660260898,-1.295588393,-1.353272487,1,1,1,0,0,1,3,-0.602249608,-0.436358206,1,0,0,1,0,0,1,0,0,0,0
CUST000244,-0.349996033,-1.263191587,-0.603573578,2,6,-0.406750293,-0.363275144,0,0.0974176126,48,0.7098296258,646,0,0.4056772224,1.244045573,-1.110743504,0.0656494204,0,1,0,0,0,1,2,-0.511214082,-0.436358206,1,0,0,1,0,0,1,0,0,0,1
CUST000246,-2.033420798,-1.087567111,0.1538291256,0,2,-0.406750293,0.160365356,0,-0.228877085,48,-0.582875001,642,1,-0.730094481,-0.481795201,-0.925898614,0.0360885473,0,1,0,0,0,0,1,-0.093103644,-0.436358206,1,0,0,0,1,0,1,0,0,0,0
CUST000248,0.9125725408,0.6686776473,0.3320415266,11,3,-0.406750293,0.2715570955,0,-0.555171782,24,-0.761240441,726,0,-0.641175851,-1.032446812,-0.408332924,0.6568668818,0,1,0,0,0,0,1,-0.067153228,0.5166569177,0,0,0,0,0,1,1,0,0,0,0
CUST000249,-1.023365939,-0.911942636,-0.068936376,11,3,-0.406750293,-1.06635215,0,0.3747681053,48,-0.262226757,798,0,-0.016666698,0.6958084768,-1.073774526,1.1889625971,0,1,0,0,0,0,1,-0.32214205,0.4760661638,0,0,0,1,0,0,1,0,1,0,0
CUST000250,-0.51833851,-0.73631816,-0.425361177,4,3,0.2954080427,0.2867176268,0,-0.979354889,24,-1.257332766,673,1,-1.144986442,-1.441609583,-0.556208835,-0.1043256,1,0,0,0,0,0,0,0.6392733324,0.159288511,1,0,0,0,0,0,0,0,0,1,0
CUST000251,0.996743779,-0.560693684,2.7824620393,6,4,-0.406750293,-1.283986342,0,4.2739897386,24,2.2281013559,670,0,2.3023100098,1.4295566587,-0.371363946,0.2430146588,0,1,0,0,0,0,1,-0.622049525,0.159288511,1,0,0,0,1,0,1,0,1,0,0
CUST000252,0.1550313964,0.3174286955,-0.95999838,7,6,-0.406750293,0.5007373403,0,-0.261506555,36,0.8259072762,712,1,1.2242223981,1.4168409188,0.5528605021,0.5534038261,0,1,0,0,0,0,1,-0.513757609,0.5166569177,1,0,0,1,0,0,0,0,0,0,0
CUST000254,-0.855023463,-0.73631816,1.8468469344,4,5,-0.406750293,-0.239483194,0,3.4256235255,36,1.2559672344,703,0,1.3483082003,1.6459698825,-0.556208835,0.4868918616,0,1,0,0,0,0,1,-0.560308536,0.5166569177,1,0,0,0,0,1,0,0,0,0,0
CUST000258,0.4917163495,1.8980489785,-0.737232879,5,3,0.9975663786,0.5443428632,0,-0.17993288,36,0.7276713833,669,0,0.9135466491,0.8994101381,2.216464508,-0.503397386,1,1,0,0,0,0,1,-0.505879614,0.159288511,1,0,0,0,0,0,1,0,0,0,1
CUST000260,0.0708601582,-1.438816063,-1.227316982,5,4,-0.406750293,-0.904289314,0,-0.555171782,36,1.3028246814,731,0,1.2195210484,1.5760503898,-1.295588393,0.6938179732,0,1,0,0,0,1,2,-0.569727671,0.5166569177,1,0,0,0,0,0,0,1,1,0,0
CUST000261,0.1550313964,-0.209444732,-1.00455148,5,4,-0.406750293,-1.041187959,0,-0.995669624,24,-1.087809499,691,0,-0.840741583,-1.169981298,-0.778022703,0.3982092424,0,0,0,0,0,0,0,0.1632708863,0.159288511,0,0,0,1,0,0,0,0,1,0,0
CUST000262,1.2492574938,-0.560693684,-0.425361177,5,4,-0.406750293,-1.067532638,0,-0.767263335,24,-0.966743951,754,1,-0.630377882,-0.996738062,-0.371363946,0.8637929933,0,1,0,0,0,0,1,-0.004476581,0.4760661638,1,0,0,1,0,0,0,1,0,0,1
CUST000263,0.660058826,-0.385069208,0.2874884263,6,2,-0.406750293,0.5255875066,0,0.9620985605,36,0.7038411556,671,0,0.8897038999,1.0367430484,-0.630146791,0.2504048771,0,1,0,0,0,0,1,-0.503040606,0.159288511,0,0,0,0,0,1,0,0,0,0,1
CUST000265,-0.181653557,-0.73631816,-1.360976282,5,2,-0.406750293,-0.087486875,0,-0.767263335,36,0.9510683543,659,0,1.0198718448,1.2490076015,-0.99983657,0.1617222579,0,1,0,0,0,0,1,-0.532675319,0.159288511,0,0,0,0,0,0,0,1,0,0,0
CUST000266,-0.855023463,-0.033820256,-1.093657681,4,4,0.2954080427,-0.819797505,0,-1.093558033,48,-0.974507752,685,0,-1.429851543,-1.497829611,-0.408332924,-0.015642981,1,1,0,0,0,0,1,1.5515667615,0.159288511,0,0,0,0,0,0,1,0,1,0,0
CUST000267,0.3233738729,1.7224245026,-0.247148776,3,3,0.9975663786,-0.05074648,1,0.3421386356,36,1.1497112211,526,0,0.9033418171,0.9445194882,2.0316196185,-2.668731339,1,1,1,0,1,0,3,-0.561557054,-0.974367113,1,0,0,1,0,0,1,0,0,1,0
