customer_id,num_late_payments,debt_to_income_ratio,credit_score,default_flag,pd_logistic,credit_risk_score,risk_grade,recommendation,interest_rate
CUST000456,3.1588342845,-0.511292072,562,0,0.3461006342,763,A,Approve,5.00%
CUST000457,-0.412314653,-1.168043574,665,0,0.1017162673,825,A,Approve,5.00%
CUST000458,-0.412314653,-0.377013997,656,1,0.2321265058,792,A,Approve,5.00%
CUST000459,-0.412314653,0.3180993134,693,0,0.1849083545,804,A,Approve,5.00%
CUST000462,-0.412314653,0.2788574165,695,1,0.2068639174,798,A,Approve,5.00%
CUST000464,-0.412314653,2.1993741008,637,0,0.2451888024,789,A,Approve,5.00%
CUST000465,-0.412314653,-1.057117345,748,0,0.0763924791,831,A,Approve,5.00%
CUST000466,-0.412314653,-0.851311462,681,0,0.1918509759,802,A,Approve,5.00%
CUST000467,-0.412314653,2.2552109611,670,0,0.1983881096,800,A,Approve,5.00%
CUST000468,2.444604497,0.1377382942,603,1,0.3165784629,771,A,Approve,5.00%
CUST000469,-0.412314653,1.2815567192,750,0,0.154576264,811,A,Approve,5.00%
CUST000470,1.7303747095,-0.32307493,650,1,0.254901488,786,A,Approve,5.00%
CUST000472,-0.412314653,0.0176256208,689,0,0.1872007352,803,A,Approve,5.00%
CUST000473,-0.412314653,-0.768282776,764,0,0.1477785163,813,A,Approve,5.00%
CUST000475,-0.412314653,1.1326070843,618,0,0.2587384677,785,A,Approve,5.00%
CUST000476,0.3019151345,-0.943521563,765,0,0.1878322219,803,A,Approve,5.00%
CUST000477,-0.412314653,-0.060243024,742,0,0.1585741929,810,A,Approve,5.00%
CUST000482,1.016144922,2.7225244871,745,0,0.1961846743,801,A,Approve,5.00%
CUST000483,-0.412314653,-0.227085437,764,0,0.1477785163,813,A,Approve,5.00%
CUST000487,-0.412314653,0.4496091703,685,0,0.1895149277,803,A,Approve,5.00%
CUST000488,-0.412314653,-1.029992078,646,0,0.1084767786,823,A,Approve,5.00%
CUST000489,-0.412314653,1.1019865224,665,1,0.2014144524,800,A,Approve,5.00%
CUST000490,-0.412314653,-0.401717781,644,0,0.2145009292,796,A,Approve,5.00%
CUST000491,-0.412314653,0.7588632306,700,0,0.1809490261,805,A,Approve,5.00%
CUST000492,3.873064072,-1.355796523,552,1,0.1944979001,801,A,Approve,5.00%
CUST000493,-0.412314653,0.0251436311,686,0,0.2125079053,797,A,Approve,5.00%
CUST000495,-0.412314653,0.8883251565,743,0,0.3204287128,770,A,Approve,5.00%
CUST000496,3.1588342845,0.4156305866,522,0,0.3811079141,755,A,Approve,5.00%
CUST000498,5.301523647,1.254498024,325,1,0.5486324995,713,B,Approve,7.00%
CUST000499,-0.412314653,0.6921934456,700,0,0.1809490261,805,A,Approve,5.00%
CUST000500,1.016144922,-0.458950229,553,1,0.3689706725,758,A,Approve,5.00%
CUST000502,1.7303747095,2.5702341601,574,1,0.3457100006,764,A,Approve,5.00%
CUST000503,-0.412314653,1.289439506,721,0,0.338822544,765,A,Approve,5.00%
CUST000507,1.7303747095,-0.324677926,622,0,0.3058483537,774,A,Approve,5.00%
CUST000508,-0.412314653,0.161358957,681,0,0.1918509759,802,A,Approve,5.00%
CUST000511,-0.412314653,1.3949648398,655,1,0.2075703397,798,A,Approve,5.00%
CUST000512,-0.412314653,-0.618692493,693,1,0.2081084914,798,A,Approve,5.00%
CUST000513,-0.412314653,0.0441078217,764,0,0.1477785163,813,A,Approve,5.00%
CUST000514,-0.412314653,-1.364964657,700,0,0.0902363642,827,A,Approve,5.00%
CUST000515,-0.412314653,-1.262615786,633,1,0.1133270506,822,A,Approve,5.00%
CUST000516,1.016144922,1.6515788222,500,0,0.4528933173,737,B,Approve,7.00%
CUST000517,-0.412314653,-0.995796767,688,1,0.1877772367,803,A,Approve,5.00%
CUST000518,-0.412314653,0.9388717054,731,0,0.1642078448,809,A,Approve,5.00%
CUST000521,-0.412314653,-1.319627639,658,0,0.1041623916,824,A,Approve,5.00%
CUST000524,-0.412314653,-1.242356154,719,0,0.0845048833,829,A,Approve,5.00%
CUST000525,-0.412314653,-1.053501122,652,0,0.1211029974,820,A,Approve,5.00%
CUST000527,-0.412314653,-0.973555146,670,0,0.1983881096,800,A,Approve,5.00%
CUST000528,0.3019151345,0.9738885083,737,1,0.2045338284,799,A,Approve,5.00%
CUST000529,-0.412314653,-0.840801873,712,0,0.1743158239,806,A,Approve,5.00%
CUST000530,-0.412314653,0.2463168394,708,1,0.1765053217,806,A,Approve,5.00%
CUST000532,-0.412314653,-0.501278494,706,0,0.1776081474,806,A,Approve,5.00%
CUST000535,1.016144922,-1.537753146,585,0,0.1886881306,803,A,Approve,5.00%
CUST000536,-0.412314653,0.6763878846,751,0,0.1540823571,811,A,Approve,5.00%
CUST000538,-0.412314653,-1.399341612,632,0,0.113707878,822,A,Approve,5.00%
CUST000539,-0.412314653,-1.040005908,735,0,0.0799368088,830,A,Approve,5.00%
CUST000540,-0.412314653,1.0237382919,613,0,0.2623840953,784,A,Approve,5.00%
CUST000541,1.016144922,0.3464185183,543,1,0.3778247614,756,A,Approve,5.00%
CUST000542,-0.412314653,1.8957439649,731,0,0.1642078448,809,A,Approve,5.00%
CUST000543,-0.412314653,-0.517139301,688,1,0.1877772367,803,A,Approve,5.00%
CUST000544,-0.412314653,-1.385831252,657,0,0.1045160521,824,A,Approve,5.00%
CUST000546,-0.412314653,-0.419730677,631,0,0.222906521,794,A,Approve,5.00%
CUST000547,-0.412314653,-0.440481445,569,1,0.327387405,768,A,Approve,5.00%
CUST000548,-0.412314653,0.8834009344,630,0,0.2235627371,794,A,Approve,5.00%
CUST000549,-0.412314653,-0.448558745,751,0,0.1540823571,811,A,Approve,5.00%
CUST000550,-0.412314653,-1.428010845,719,0,0.0845048833,829,A,Approve,5.00%
CUST000553,-0.412314653,-1.602227579,682,0,0.095986795,826,A,Approve,5.00%
CUST000555,-0.412314653,-0.347540996,669,1,0.1989906289,800,A,Approve,5.00%
CUST000556,-0.412314653,2.3539555051,715,0,0.1726878021,807,A,Approve,5.00%
CUST000557,-0.412314653,-0.652466346,702,0,0.179829992,805,A,Approve,5.00%
CUST000558,-0.412314653,0.2152895447,763,0,0.1482557579,813,A,Approve,5.00%
CUST000559,-0.412314653,1.1346796626,609,1,0.2653243171,784,A,Approve,5.00%
CUST000560,-0.412314653,-0.714593036,670,0,0.1983881096,800,A,Approve,5.00%
CUST000563,-0.412314653,0.3889862092,698,0,0.1820734779,804,A,Approve,5.00%
CUST000564,-0.412314653,-0.044952343,642,0,0.2157789501,796,A,Approve,5.00%
CUST000565,-0.412314653,-0.615241849,756,0,0.1516321633,812,A,Approve,5.00%
CUST000566,1.016144922,-1.062866094,654,0,0.1339176253,817,A,Approve,5.00%
CUST000567,-0.412314653,-0.510131192,661,0,0.2038602856,799,A,Approve,5.00%
CUST000568,1.016144922,0.1830108978,664,0,0.2490327443,788,A,Approve,5.00%
CUST000569,-0.412314653,1.0782685935,663,0,0.2026346166,799,A,Approve,5.00%
CUST000570,-0.412314653,-1.16433341,669,0,0.2188160983,795,A,Approve,5.00%
CUST000572,1.7303747095,-0.466460165,651,0,0.46118666,735,B,Approve,7.00%
CUST000574,-0.412314653,-0.019404383,711,0,0.1748611817,806,A,Approve,5.00%
CUST000575,-0.412314653,-0.038751622,754,0,0.1526083789,812,A,Approve,5.00%
CUST000576,0.3019151345,-0.28934478,758,0,0.1919068721,802,A,Approve,5.00%
CUST000577,3.1588342845,0.52720511,577,0,0.3333683284,767,A,Approve,5.00%
CUST000579,0.3019151345,-1.102905152,673,0,0.128217105,818,A,Approve,5.00%
CUST000580,-0.412314653,-0.444819288,648,0,0.4031672543,749,B,Approve,7.00%
CUST000582,-0.412314653,-1.307793944,628,1,0.11524236,821,A,Approve,5.00%
CUST000584,3.1588342845,0.318813235,566,0,0.3426828067,764,A,Approve,5.00%
CUST000585,1.016144922,-0.234349161,561,0,0.3619500659,760,A,Approve,5.00%
CUST000589,0.3019151345,0.5766892999,627,0,0.2805142451,780,A,Approve,5.00%
CUST000590,-0.412314653,-0.832382494,757,0,0.1511459817,812,A,Approve,5.00%
CUST000591,-0.412314653,-0.539361849,704,0,0.1787163683,805,A,Approve,5.00%
CUST000592,1.016144922,0.5524903231,585,1,0.5654035281,709,B,Approve,7.00%
CUST000593,-0.412314653,-1.280924214,781,0,0.0680340613,833,A,Approve,5.00%
CUST000594,1.016144922,0.5664730662,597,0,0.3644566026,759,A,Approve,5.00%
CUST000595,1.016144922,-1.55304639,618,0,0.1703085919,807,A,Approve,5.00%
CUST000596,-0.412314653,0.2219648048,695,0,0.1837703287,804,A,Approve,5.00%
CUST000597,-0.412314653,-1.345360368,748,0,0.0763924791,831,A,Approve,5.00%
CUST000598,-0.412314653,0.1838477789,675,0,0.2195576779,795,A,Approve,5.00%
CUST000599,-0.412314653,-0.069394229,656,1,0.2069485538,798,A,Approve,5.00%
CUST000600,0.3019151345,0.2359283456,643,1,0.2684575532,783,A,Approve,5.00%
CUST000601,-0.412314653,-1.754500639,559,0,0.2859074198,779,A,Approve,5.00%
CUST000602,-0.412314653,0.6803316052,623,0,0.2281947099,793,A,Approve,5.00%
CUST000603,1.016144922,-0.185051912,672,0,0.2715095124,782,A,Approve,5.00%
CUST000604,-0.412314653,-0.636816514,728,0,0.1657719403,809,A,Approve,5.00%
CUST000605,1.7303747095,-0.755198416,528,0,0.3860685014,753,A,Approve,5.00%
CUST000606,-0.412314653,-0.563529315,665,0,0.2014144524,800,A,Approve,5.00%
CUST000607,-0.412314653,0.5082759515,643,0,0.2151392508,796,A,Approve,5.00%
CUST000608,-0.412314653,0.3918506111,756,0,0.1516321633,812,A,Approve,5.00%
CUST000610,1.016144922,-0.336164434,586,0,0.3403982489,765,A,Approve,5.00%
CUST000611,-0.412314653,-1.40739989,569,1,0.2782440512,780,A,Approve,5.00%
CUST000612,-0.412314653,1.0345299361,621,1,0.2295304786,793,A,Approve,5.00%
CUST000613,-0.412314653,-0.211592949,739,0,0.1600949061,810,A,Approve,5.00%
CUST000614,-0.412314653,1.1585763205,722,0,0.1689359109,808,A,Approve,5.00%
CUST000615,-0.412314653,-0.181179472,641,1,0.216420027,796,A,Approve,5.00%
CUST000616,-0.412314653,-1.493970048,746,0,0.0769282219,831,A,Approve,5.00%
CUST000617,-0.412314653,-0.200968934,734,0,0.1626556294,809,A,Approve,5.00%
CUST000619,1.016144922,-1.44287564,625,1,0.1471654769,813,A,Approve,5.00%
CUST000621,-0.412314653,-0.780996753,713,0,0.1737718087,807,A,Approve,5.00%
CUST000624,-0.412314653,1.3432793004,720,0,0.1700012055,807,A,Approve,5.00%
CUST000625,-0.412314653,0.5317459621,616,0,0.2894839701,778,A,Approve,5.00%
CUST000627,-0.412314653,-1.189004003,790,0,0.0659060191,834,A,Approve,5.00%
CUST000628,-0.412314653,-0.297170802,700,0,0.2037765876,799,A,Approve,5.00%
CUST000629,-0.412314653,-0.013363374,592,0,0.2780526688,780,A,Approve,5.00%
CUST000631,-0.412314653,-0.325031524,694,0,0.1843386618,804,A,Approve,5.00%
CUST000632,-0.412314653,0.7713629589,689,0,0.1872007352,803,A,Approve,5.00%
CUST000633,-0.412314653,-0.882399256,719,0,0.1705358527,807,A,Approve,5.00%
CUST000635,2.444604497,0.8285039295,488,1,0.4171859655,746,B,Approve,7.00%
CUST000636,3.873064072,0.6987548271,476,0,0.4176058148,746,B,Approve,7.00%
CUST000637,-0.412314653,-0.104278429,707,0,0.199512137,800,A,Approve,5.00%
CUST000638,-0.412314653,-0.574860387,701,1,0.2031632525,799,A,Approve,5.00%
CUST000640,-0.412314653,-1.132823066,726,0,0.0824778896,829,A,Approve,5.00%
CUST000642,1.7303747095,0.1678647725,527,0,0.4223805011,744,B,Approve,7.00%
CUST000643,-0.412314653,-1.317943038,634,0,0.1129473361,822,A,Approve,5.00%
CUST000645,-0.412314653,-1.204086818,646,0,0.1084767786,823,A,Approve,5.00%
CUST000652,-0.412314653,-0.711958884,716,0,0.1721478084,807,A,Approve,5.00%
CUST000654,-0.412314653,0.2820927023,733,0,0.1631717167,809,A,Approve,5.00%
CUST000655,-0.412314653,-1.316008302,655,0,0.1052265558,824,A,Approve,5.00%
CUST000656,-0.412314653,-0.926562581,709,0,0.1759559296,806,A,Approve,5.00%
CUST000657,-0.412314653,0.7658797749,697,0,0.1826377375,804,A,Approve,5.00%
CUST000658,-0.412314653,1.868451203,573,0,0.4582214816,735,B,Approve,7.00%
CUST000659,-0.412314653,-1.069411214,768,0,0.0712204949,832,A,Approve,5.00%
CUST000660,-0.412314653,1.1260349456,705,0,0.178161583,805,A,Approve,5.00%
CUST000661,-0.412314653,-0.451003922,686,0,0.1889343323,803,A,Approve,5.00%
CUST000663,1.016144922,1.1017636663,702,0,0.2231185679,794,A,Approve,5.00%
CUST000664,1.016144922,0.0248399102,672,0,0.243413953,789,A,Approve,5.00%
CUST000666,-0.412314653,-1.531183222,670,0,0.100000351,825,A,Approve,5.00%
CUST000667,-0.412314653,-0.926664024,696,1,0.1832033542,804,A,Approve,5.00%
CUST000668,-0.412314653,0.4597722442,678,0,0.1936173788,802,A,Approve,5.00%
CUST000670,0.3019151345,1.3235817261,668,0,0.2502888886,787,A,Approve,5.00%
CUST000671,-0.412314653,0.3145923014,711,0,0.1748611817,806,A,Approve,5.00%
CUST000672,1.016144922,0.1430965595,577,0,0.3480865849,763,A,Approve,5.00%
CUST000674,-0.412314653,-0.675058884,629,0,0.2508349802,787,A,Approve,5.00%
CUST000675,-0.412314653,0.3481842351,685,0,0.1895149277,803,A,Approve,5.00%
CUST000677,1.016144922,-0.556442993,728,0,0.2065286132,798,A,Approve,5.00%
CUST000679,-0.412314653,-0.157180333,733,0,0.1631717167,809,A,Approve,5.00%
CUST000680,-0.412314653,0.533725102,672,0,0.1971871922,801,A,Approve,5.00%
CUST000682,-0.412314653,-1.229449182,748,0,0.0763924791,831,A,Approve,5.00%
CUST000683,-0.412314653,0.1952732189,691,1,0.1860518213,803,A,Approve,5.00%
CUST000684,-0.412314653,-0.932299531,698,1,0.1820734779,804,A,Approve,5.00%
CUST000685,1.016144922,2.2361807812,594,0,0.3336338634,767,A,Approve,5.00%
CUST000686,-0.412314653,0.3824017687,726,0,0.3345966302,766,A,Approve,5.00%
CUST000687,-0.412314653,-0.539598732,682,0,0.1912649126,802,A,Approve,5.00%
CUST000688,-0.412314653,0.3578427225,649,0,0.2113299906,797,A,Approve,5.00%
CUST000689,-0.412314653,-0.426064276,777,0,0.1416893809,815,A,Approve,5.00%
CUST000690,-0.412314653,0.1552086721,683,0,0.2144140392,796,A,Approve,5.00%
CUST000691,1.016144922,-0.9724511,655,0,0.2554566854,786,A,Approve,5.00%
CUST000695,-0.412314653,0.7657494849,790,0,0.1358111614,816,A,Approve,5.00%
CUST000698,-0.412314653,-1.087795467,645,0,0.1088433078,823,A,Approve,5.00%
CUST000699,-0.412314653,-1.41442462,726,0,0.0824778896,829,A,Approve,5.00%
CUST000700,-0.412314653,0.2579216143,812,0,0.1263325108,818,A,Approve,5.00%
CUST000701,0.3019151345,-1.058292793,653,0,0.136917977,816,A,Approve,5.00%
CUST000702,-0.412314653,1.9764399186,808,0,0.1280127541,818,A,Approve,5.00%
CUST000704,-0.412314653,1.9795639263,630,1,0.2235627371,794,A,Approve,5.00%
CUST000705,-0.412314653,-1.172677444,585,0,0.2662488259,783,A,Approve,5.00%
CUST000706,-0.412314653,-0.794079146,657,0,0.231452646,792,A,Approve,5.00%
CUST000707,-0.412314653,-0.199158373,688,0,0.2112440396,797,A,Approve,5.00%
CUST000708,-0.412314653,-1.098407454,670,0,0.1140376999,821,A,Approve,5.00%
CUST000709,-0.412314653,0.5078986201,652,0,0.2094439642,798,A,Approve,5.00%
CUST000710,-0.412314653,-0.212280752,642,0,0.2157789501,796,A,Approve,5.00%
CUST000712,2.444604497,-1.461383356,626,0,0.1413067842,815,A,Approve,5.00%
CUST000714,-0.412314653,-0.00954563,580,1,0.4516526942,737,B,Approve,7.00%
CUST000715,-0.412314653,-0.586394544,669,0,0.2234732206,794,A,Approve,5.00%
CUST000718,1.016144922,-1.177991088,617,0,0.1708440069,807,A,Approve,5.00%
CUST000719,-0.412314653,0.3374742447,748,0,0.1555679582,811,A,Approve,5.00%
CUST000721,-0.412314653,-0.550526082,674,0,0.1959917671,801,A,Approve,5.00%
CUST000722,5.301523647,-1.521377342,397,1,0.3249588677,769,A,Approve,5.00%
CUST000723,4.5872938595,2.1394753248,409,1,0.4747967282,731,B,Approve,7.00%
CUST000724,-0.412314653,-1.170759111,655,0,0.1052265558,824,A,Approve,5.00%
CUST000725,-0.412314653,-0.229802212,707,0,0.1770560607,806,A,Approve,5.00%
CUST000726,-0.412314653,-0.835077339,729,1,0.165249253,809,A,Approve,5.00%
CUST000727,-0.412314653,-0.337077373,731,0,0.1642078448,809,A,Approve,5.00%
CUST000729,0.3019151345,0.3365239474,701,0,0.2275922456,793,A,Approve,5.00%
CUST000730,-0.412314653,-1.208451706,671,1,0.0996602702,825,A,Approve,5.00%
CUST000731,4.5872938595,-0.793715943,445,0,0.4409921152,740,B,Approve,7.00%
CUST000732,-0.412314653,1.6982283303,701,0,0.1803888323,805,A,Approve,5.00%
CUST000736,-0.412314653,-1.087639268,733,0,0.1802315064,805,A,Approve,5.00%
CUST000737,-0.412314653,-0.146549047,613,0,0.2623840953,784,A,Approve,5.00%
CUST000738,-0.412314653,-1.222749192,661,0,0.1175243335,821,A,Approve,5.00%
CUST000739,-0.412314653,-0.368058731,685,0,0.1895149277,803,A,Approve,5.00%
CUST000740,-0.412314653,-0.133596979,688,0,0.1877772367,803,A,Approve,5.00%
CUST000741,-0.412314653,-0.893028955,697,0,0.3939723042,752,A,Approve,5.00%
CUST000742,-0.412314653,-0.082745346,842,0,0.1143240578,821,A,Approve,5.00%
CUST000743,-0.412314653,1.9550098835,674,0,0.220206829,795,A,Approve,5.00%
CUST000744,-0.412314653,-0.61312857,681,1,0.1918509759,802,A,Approve,5.00%
CUST000745,1.016144922,-0.462616639,589,0,0.3378537915,766,A,Approve,5.00%
CUST000746,1.016144922,-1.073336503,689,0,0.1192860239,820,A,Approve,5.00%
CUST000747,3.1588342845,-0.018895468,598,0,0.3485573717,763,A,Approve,5.00%
CUST000748,0.3019151345,0.6729399895,676,0,0.2446509888,789,A,Approve,5.00%
CUST000749,1.016144922,1.3239527707,644,1,0.2634545861,784,A,Approve,5.00%
CUST000751,-0.412314653,0.7618550681,317,0,0.92444087,619,D,Decline,12.00%
CUST000752,-0.412314653,0.4975066691,790,0,0.1358111614,816,A,Approve,5.00%
CUST000754,-0.412314653,1.2870487425,786,0,0.1375976174,816,A,Approve,5.00%
CUST000756,-0.412314653,-1.385571294,707,0,0.0880851189,828,A,Approve,5.00%
CUST000757,-0.412314653,0.6724912113,711,0,0.1748611817,806,A,Approve,5.00%
CUST000758,1.7303747095,2.0275345739,589,0,0.3664119216,758,A,Approve,5.00%
CUST000759,1.016144922,0.5484071654,603,0,0.3261050662,768,A,Approve,5.00%
CUST000760,-0.412314653,-0.553245113,653,0,0.2088180448,798,A,Approve,5.00%
CUST000764,-0.412314653,0.2365402451,749,1,0.1753332943,806,A,Approve,5.00%
CUST000765,-0.412314653,0.6642071978,671,1,0.222162538,794,A,Approve,5.00%
CUST000766,1.016144922,-0.767394026,589,1,0.3378537915,766,A,Approve,5.00%
CUST000767,0.3019151345,1.5068306357,656,1,0.258906562,785,A,Approve,5.00%
CUST000768,0.3019151345,1.7411815227,682,0,0.2404792966,790,A,Approve,5.00%
CUST000769,-0.412314653,-0.968961028,664,0,0.2020238465,799,A,Approve,5.00%
CUST000771,0.3019151345,-0.229874314,620,1,0.2858917129,779,A,Approve,5.00%
CUST000772,-0.412314653,0.5013813143,676,0,0.2189099033,795,A,Approve,5.00%
CUST000773,-0.412314653,-0.755399379,673,0,0.1965887934,801,A,Approve,5.00%
CUST000774,-0.412314653,-1.444701346,750,0,0.0758601607,831,A,Approve,5.00%
CUST000775,1.016144922,-0.198344987,560,0,0.3628244967,759,A,Approve,5.00%
CUST000776,-0.412314653,1.270078556,682,1,0.1912649126,802,A,Approve,5.00%
CUST000779,-0.412314653,-1.71374639,627,0,0.1156287843,821,A,Approve,5.00%
CUST000781,-0.412314653,-0.472956096,554,0,0.3078191398,773,A,Approve,5.00%
CUST000784,1.7303747095,-1.054990385,635,0,0.1398309386,815,A,Approve,5.00%
CUST000787,0.3019151345,0.7746633714,679,0,0.270591221,782,A,Approve,5.00%
CUST000788,-0.412314653,-0.019964697,705,0,0.178161583,805,A,Approve,5.00%
CUST000790,-0.412314653,-1.515885563,678,0,0.0973083883,826,A,Approve,5.00%
CUST000792,-0.412314653,-1.405751378,693,0,0.0924348225,827,A,Approve,5.00%
CUST000793,0.3019151345,0.5691198088,587,1,0.3444645249,764,A,Approve,5.00%
CUST000795,1.016144922,1.3729330144,647,1,0.2612574708,785,A,Approve,5.00%
CUST000796,-0.412314653,0.4213573193,687,0,0.2118752834,797,A,Approve,5.00%
CUST000797,-0.412314653,-0.200554917,719,1,0.1705358527,807,A,Approve,5.00%
CUST000798,2.444604497,-0.721344554,544,1,0.3667321292,758,A,Approve,5.00%
CUST000803,-0.412314653,-1.603436437,667,0,0.1010267894,825,A,Approve,5.00%
CUST000805,-0.412314653,0.9997435353,729,0,0.186547317,803,A,Approve,5.00%
CUST000807,-0.412314653,0.4245361318,737,0,0.1611152582,810,A,Approve,5.00%
CUST000808,2.444604497,0.410418104,504,0,0.4025415822,749,B,Approve,7.00%
CUST000809,0.3019151345,0.9684936785,562,1,0.366130887,758,A,Approve,5.00%
CUST000810,-0.412314653,0.647054984,711,0,0.1748611817,806,A,Approve,5.00%
CUST000811,-0.412314653,-1.231319099,732,0,0.092391563,827,A,Approve,5.00%
CUST000812,-0.412314653,0.4615912238,712,1,0.1743158239,806,A,Approve,5.00%
CUST000813,-0.412314653,-0.780868995,648,0,0.2119614222,797,A,Approve,5.00%
CUST000814,-0.412314653,0.1312203347,651,0,0.2355163051,791,A,Approve,5.00%
CUST000816,0.3019151345,-1.699355755,679,0,0.1257004023,819,A,Approve,5.00%
CUST000817,-0.412314653,0.6031825049,691,0,0.1860518213,803,A,Approve,5.00%
CUST000818,-0.412314653,-1.64549462,744,0,0.0774674068,831,A,Approve,5.00%
CUST000821,-0.412314653,0.0011413539,753,1,0.1530984161,812,A,Approve,5.00%
CUST000822,1.7303747095,-0.868226554,680,1,0.233944459,792,A,Approve,5.00%
CUST000824,-0.412314653,1.0307648078,712,0,0.1743158239,806,A,Approve,5.00%
CUST000825,-0.412314653,-1.281882541,720,0,0.0962707984,826,A,Approve,5.00%
CUST000826,-0.412314653,-0.560001353,706,0,0.1776081474,806,A,Approve,5.00%
CUST000827,-0.412314653,-0.150614642,689,1,0.3664573123,758,A,Approve,5.00%
CUST000828,2.444604497,2.5262741472,548,1,0.3632237332,759,A,Approve,5.00%
CUST000830,0.3019151345,-1.640544515,641,0,0.1423734722,814,A,Approve,5.00%
CUST000831,-0.412314653,0.777649165,687,0,0.1883551021,803,A,Approve,5.00%
CUST000833,-0.412314653,-0.017224331,685,0,0.1895149277,803,A,Approve,5.00%
CUST000834,-0.412314653,0.4469626617,715,0,0.1726878021,807,A,Approve,5.00%
CUST000836,1.016144922,-0.59992318,471,0,0.741940056,665,C,Review,9.00%
CUST000839,0.3019151345,1.8614633312,658,1,0.2574569631,786,A,Approve,5.00%
CUST000840,-0.412314653,-1.53292502,686,1,0.0946812683,826,A,Approve,5.00%
CUST000841,-0.412314653,1.4840251856,715,0,0.1726878021,807,A,Approve,5.00%
CUST000842,-0.412314653,1.2483251245,691,1,0.1860518213,803,A,Approve,5.00%
CUST000844,-0.412314653,0.0708132234,677,0,0.1942089193,801,A,Approve,5.00%
CUST000845,-0.412314653,-1.497275424,692,0,0.0927527873,827,A,Approve,5.00%
CUST000846,-0.412314653,-1.15675109,664,0,0.1020625687,824,A,Approve,5.00%
CUST000848,-0.412314653,1.2075028011,719,1,0.1705358527,807,A,Approve,5.00%
CUST000851,-0.412314653,0.0576196263,725,0,0.1673479511,808,A,Approve,5.00%
