customer_id,employment_status,education,home_ownership,application_date,age,employment_years,monthly_income,annual_income,num_dependents,credit_history_years,num_credit_accounts,num_late_payments,credit_utilization,previous_defaults,loan_amount,loan_term_months,loan_purpose,interest_rate,monthly_payment,existing_monthly_debt,total_monthly_debt,debt_to_income_ratio,credit_score,default_flag,risk_rating
CUST000185,Part-time,Bachelors,Mortgage,03SEP2024,22,1,4400,52800,1,3,3,0,5.7952810104,0,77000,36,Debt Consolidation,0.0586929215,2337.9316517,2564.8027172,4902.7343689,111.42578111,729,1,Good
CUST000186,Full-time,Doctorate,Rent,27MAY2024,57,14,6900,82800,2,4,3,0,57.825779819,0,198000,36,Other,0.1367386697,6735.8498921,1298.3198229,8034.1697151,116.43724225,609,0,Poor
CUST000188,Part-time,High School,Rent,06JAN2025,49,1,1000,12000,2,12,5,2,32.636235743,0,33000,36,Home Improvement,0.1389543536,1126.186567,172.92415642,1299.1107234,129.91107234,646,0,Poor
CUST000190,Full-time,Other,Mortgage,11OCT2024,35,9,4200,50400,2,4,2,0,20.134612962,0,76000,24,Auto,0.0802019194,3437.9740916,583.6267805,4021.6008721,95.752401718,681,0,Fair
CUST000191,Full-time,Other,Rent,12JAN2025,29,9,3800,45600,1,4,1,0,24.665335201,0,39000,36,Other,0.0869980028,1234.7478038,865.0231176,2099.7709214,55.25712951,755,0,Excellent
CUST000192,Unemployed,Bachelors,Rent,09JUN2024,50,7,400,4800,0,4,2,0,60.20258026,0,12000,48,Other,0.1403038704,328.10066427,23.741711162,351.84237543,87.960593859,678,0,Fair
CUST000196,Full-time,Other,Own,10OCT2023,55,18,2300,27600,2,7,9,0,16.39518867,0,74000,48,Home Improvement,0.074592783,1787.8327863,188.92471373,1976.7575,85.945978261,760,0,Excellent
CUST000197,Full-time,High School,Rent,08DEC2023,51,9,1800,21600,1,6,2,0,39.759120719,0,27000,48,Personal,0.1096386811,697.35544329,182.47654195,879.83198524,48.879554735,650,1,Fair
CUST000198,Self-employed,Other,Mortgage,12FEB2024,46,6,3400,40800,2,5,3,0,41.803565824,0,121000,48,Debt Consolidation,0.1127053487,3143.2289893,81.015708837,3224.2446981,94.830726415,605,0,Poor
CUST000199,Full-time,Masters,Mortgage,15SEP2024,38,14,11400,136800,1,5,3,0,49.220755084,0,30000,36,Debt Consolidation,0.1238311326,1001.9276795,2780.3209353,3782.2486148,33.177619428,637,0,Poor
CUST000200,Full-time,Bachelors,Own,22OCT2023,44,9,7200,86400,2,6,2,3,14.092038944,0,95000,24,Home Improvement,0.1311380584,4521.5530713,1687.3700795,6208.9231507,86.23504376,639,0,Poor
CUST000202,Full-time,Bachelors,Own,26NOV2023,29,5,2600,31200,1,5,7,0,13.198705199,0,20000,36,Home Improvement,0.0697980578,617.35729177,517.26309171,1134.6203835,43.639245518,736,0,Good
CUST000203,Full-time,Masters,Own,09AUG2025,58,17,3100,37200,1,6,2,0,44.625982728,0,103000,48,Home Improvement,0.1169389741,2696.9306224,501.50547898,3198.4361014,103.17535811,602,0,Poor
CUST000204,Full-time,Other,Rent,27OCT2024,44,12,4100,49200,2,2,1,0,8.2911428639,0,127000,48,Auto,0.0624367143,2996.8075441,144.47864295,3141.286187,76.616736269,730,0,Good
CUST000205,Part-time,Bachelors,Mortgage,12APR2024,54,14,3400,40800,4,5,1,0,21.395154797,0,85000,48,Debt Consolidation,0.0820927322,2083.4583591,1119.914242,3203.3726011,94.216841209,772,0,Excellent
CUST000206,Self-employed,Bachelors,Rent,08FEB2025,25,9,5000,60000,0,2,1,0,21.951223578,0,163000,24,Home Improvement,0.0829268354,7393.8261379,1525.604002,8919.4301399,178.3886028,677,1,Fair
CUST000207,Full-time,Doctorate,Rent,09JUN2024,19,0,4100,49200,1,1,1,3,17.366353361,0,12000,48,Personal,0.13604953,325.54466173,827.11613044,1152.6607922,28.113677858,539,0,Very Poor
CUST000208,Full-time,High School,Mortgage,23SEP2024,32,1,2800,33600,2,4,3,0,28.792223963,0,66000,36,Auto,0.0931883359,2108.5897526,182.57543869,2291.1651913,81.82732826,667,0,Fair
CUST000209,Part-time,Bachelors,Mortgage,21FEB2024,31,3,1300,15600,2,6,2,7,26.877459675,0,3000,48,Home Improvement,0.2303161895,96.206392799,477.43321586,573.63960866,44.126123743,467,0,Very Poor
CUST000213,Full-time,Masters,Rent,13JUL2024,31,5,4300,51600,1,8,4,0,68.792990772,0,112000,48,Personal,0.1531894862,3135.1816252,1231.7514744,4366.9330996,101.55658371,612,0,Poor
CUST000215,Full-time,Doctorate,Mortgage,19FEB2024,40,12,5400,64800,0,5,3,2,21.130380985,0,70000,36,Other,0.1216955715,2330.6746294,240.50665836,2571.1812878,47.614468293,640,0,Poor
CUST000216,Full-time,Other,Mortgage,28FEB2025,33,7,2900,34800,2,7,4,0,43.073317932,0,82000,36,Other,0.1146099769,2702.5117432,521.88477139,3224.3965146,111.18608671,727,0,Good
CUST000218,Part-time,Doctorate,Rent,31JUL2025,47,3,3600,43200,1,5,2,0,44.947028769,0,6000,48,Home Improvement,0.1174205432,157.24418629,67.335038088,224.57922438,6.2383117883,680,0,Fair
CUST000219,Retired,Doctorate,Own,25FEB2024,41,5,3600,43200,0,1,4,0,77.250919613,0,77000,24,Debt Consolidation,0.1658763794,3791.8152358,1024.1646993,4815.9799351,133.77722042,580,1,Very Poor
CUST000220,Retired,Masters,Own,09DEC2023,48,13,2700,32400,1,6,3,0,26.367047033,0,13000,36,Medical,0.0895505705,413.12465696,453.83911961,866.96377657,32.109769502,678,0,Fair
CUST000223,Full-time,Other,Rent,11AUG2024,18,1,2000,24000,1,0,2,0,1.9856983061,0,58000,36,Home Improvement,0.0529785475,1746.0789991,416.03315726,2162.1121563,108.10560782,615,0,Poor
CUST000224,Part-time,Bachelors,Mortgage,22AUG2024,66,4,2800,33600,1,4,3,0,26.706018663,0,29000,48,Debt Consolidation,0.090059028,721.74751427,1062.6674816,1784.4149959,63.729106996,695,1,Fair
CUST000225,Full-time,High School,Mortgage,11AUG2024,40,0,3300,39600,2,6,3,1,9.2197525406,0,21000,48,Home Improvement,0.0838296288,516.4547828,537.51280918,1053.967592,31.938411878,664,0,Fair
CUST000226,Full-time,Other,Mortgage,28NOV2024,23,0,4000,48000,3,3,2,0,45.15167683,0,127000,36,Debt Consolidation,0.1177275152,4204.4462585,224.41688082,4428.8631393,110.72157848,639,0,Poor
CUST000227,Part-time,High School,Rent,04AUG2025,34,0,1500,18000,0,5,2,1,50.635915631,0,43000,36,Auto,0.1459538734,1482.1031901,406.50681932,1888.6100094,125.90733396,598,0,Very Poor
CUST000229,Self-employed,Bachelors,Own,04JAN2025,41,1,6900,82800,1,7,3,0,34.98230176,0,108000,24,Debt Consolidation,0.1024734526,4995.9905433,1234.9538645,6230.9444077,90.303542141,645,0,Poor
CUST000230,Self-employed,High School,Own,08MAR2024,31,4,3500,42000,1,7,1,1,16.726174653,0,17000,36,Debt Consolidation,0.095089262,544.63108249,285.30630769,829.93739018,23.712496862,639,1,Poor
CUST000231,Full-time,Masters,Own,01OCT2024,65,0,5800,69600,1,4,5,0,17.874713591,0,130000,24,Auto,0.0768120704,5860.6645195,1077.2239446,6937.8884642,119.61876662,669,0,Fair
CUST000232,Full-time,Masters,Rent,25OCT2024,35,6,6100,73200,0,5,4,3,23.632495183,1,192000,36,Auto,0.1454487428,6613.0303951,1543.4459543,8156.4763493,133.71272704,473,1,Very Poor
CUST000233,Full-time,Bachelors,Rent,09APR2025,55,15,2300,27600,2,6,2,0,28.558279039,0,46000,36,Home Improvement,0.0928374186,1468.8698952,232.5776037,1701.4474989,73.975978215,716,1,Good
CUST000236,Full-time,High School,Own,01FEB2024,56,12,2000,24000,1,8,3,0,23.36981618,1,50000,36,Auto,0.0850547243,1578.5036615,290.76640149,1869.270063,93.463503151,666,1,Fair
CUST000237,Full-time,Bachelors,Rent,19FEB2025,56,11,4900,58800,2,6,1,0,11.374039366,0,71000,36,Medical,0.067061059,2182.7459977,53.371009979,2236.1170077,45.635040973,762,0,Excellent
CUST000238,Full-time,Doctorate,Mortgage,06FEB2024,49,19,4900,58800,1,5,4,8,38.959588539,0,87000,48,Home Improvement,0.2684393828,2974.8634385,1405.418107,4380.2815455,89.393500929,461,0,Very Poor
CUST000240,Full-time,Bachelors,Own,16JUN2025,33,2,5900,70800,2,7,5,0,6.2634134018,0,139000,36,Debt Consolidation,0.0593951201,4224.8407529,1355.11048,5579.9512328,94.575444624,761,0,Excellent
CUST000241,Full-time,Masters,Mortgage,02FEB2024,41,3,3500,42000,2,7,1,0,4.309888544,0,37000,36,Home Improvement,0.0564648328,1119.6945908,577.6938297,1697.3884205,48.496812015,761,1,Excellent
CUST000243,Full-time,Bachelors,Rent,18JAN2024,44,0,3600,43200,3,4,3,3,35.666022076,0,124000,36,Medical,0.1634990331,4380.9231259,979.35337064,5360.2764965,148.89656935,604,0,Poor
CUST000244,Full-time,Bachelors,Rent,17DEC2024,38,1,2500,30000,0,2,6,0,22.846927264,0,78000,48,Personal,0.0842703909,1919.8819728,811.73757421,2731.619547,109.26478188,646,0,Poor
CUST000246,Full-time,Masters,Rent,06AUG2024,18,2,4200,50400,1,0,2,0,31.186182674,0,58000,48,Other,0.096779274,1462.0750254,1026.2921797,2488.367205,59.246838215,642,1,Poor
CUST000248,Part-time,Doctorate,Rent,31JUL2025,53,12,4600,55200,3,11,3,0,32.956970677,0,38000,24,Other,0.099435456,1752.5172204,655.37290671,2407.8901271,52.345437545,726,0,Good
CUST000249,Part-time,Bachelors,Rent,12NOV2023,30,3,3700,44400,2,11,3,0,11.650049397,0,95000,48,Debt Consolidation,0.0674750741,2263.7811194,387.39885849,2651.1799779,71.653512917,798,0,Excellent
CUST000250,Full-time,High School,Own,09DEC2024,36,4,2900,34800,2,4,3,1,33.198410258,0,12000,24,Auto,0.1197976154,564.76825867,396.59324941,961.36150809,33.150396831,673,1,Fair
CUST000251,Full-time,Masters,Rent,07AUG2024,54,5,10100,121200,4,6,4,0,8.1841083364,0,334000,24,Debt Consolidation,0.0622761625,14837.363593,2131.6944288,16969.058022,168.01047546,670,0,Fair
CUST000252,Full-time,Bachelors,Own,26JUN2025,44,10,1700,20400,3,7,6,0,36.606788817,0,56000,36,Home Improvement,0.1049101832,1819.8996779,113.95425449,1933.8539324,113.75611367,712,1,Good
CUST000254,Full-time,Doctorate,Own,03JAN2025,32,4,8000,96000,1,4,5,0,24.818380368,0,282000,36,Medical,0.0872275706,8931.1817788,1500.5141085,10431.695887,130.39619859,703,0,Good
CUST000258,Full-time,High School,Rent,19OCT2024,48,19,2200,26400,0,5,3,2,37.301230124,0,61000,36,Personal,0.1459518452,2102.5124402,316.50028049,2419.0127207,109.95512367,669,0,Fair
CUST000260,Full-time,High School,Mortgage,12AUG2024,43,0,1100,13200,2,5,4,0,14.23098685,0,38000,36,Debt Consolidation,0.0713464803,1175.6704976,278.63102436,1454.301522,132.20922927,731,0,Good
CUST000261,Part-time,Bachelors,Own,02AUG2025,44,7,1600,19200,1,5,4,0,12.050802613,0,11000,24,Debt Consolidation,0.0680762039,491.53957856,143.81517133,635.35474989,39.709671868,691,0,Fair
CUST000262,Full-time,Bachelors,Mortgage,11FEB2025,57,5,2900,34800,1,5,4,0,11.631249493,0,25000,24,Personal,0.0674468742,1116.4231192,171.00281627,1287.4259355,44.393997774,754,1,Excellent
CUST000263,Retired,Doctorate,Own,29JAN2024,50,6,4500,54000,2,6,2,0,37.002541025,0,131000,36,Personal,0.1055038115,4260.9328441,645.55544703,4906.4882911,109.03307314,671,0,Fair
CUST000265,Part-time,High School,Mortgage,14APR2025,40,4,800,9600,1,5,2,0,27.23900315,0,25000,36,Home Improvement,0.0908585047,795.99259076,152.79865542,948.79124618,118.59890577,659,0,Fair
CUST000266,Retired,High School,Rent,10JAN2024,32,8,1400,16800,2,4,4,1,15.576564171,0,5000,48,Debt Consolidation,0.0933648463,125.22561775,492.08474156,617.31035931,44.093597093,685,0,Fair
CUST000267,Full-time,Bachelors,Rent,31JUL2025,46,18,3300,39600,1,3,3,2,27.824113617,1,93000,36,Auto,0.1317361704,3141.3202973,1026.0810816,4167.401379,126.28489027,526,0,Very Poor
CUST000268,Part-time,Other,Rent,08JUN2025,45,20,1500,18000,0,2,2,0,18.81608289,0,49000,36,Home Improvement,0.0782241243,1531.4707673,213.68732524,1745.1580926,116.34387284,757,0,Excellent
CUST000270,Retired,Doctorate,Rent,10JUL2025,37,16,3300,39600,0,5,2,0,50.35689472,0,45000,48,Personal,0.1255353421,1197.2895443,681.73833874,1879.0278831,56.94023888,657,0,Fair
CUST000271,Self-employed,Masters,Rent,18DEC2023,27,0,6800,81600,3,4,6,0,36.307191573,1,68000,36,Personal,0.1044607874,2208.4376254,733.8094509,2942.2470763,43.268339357,554,0,Very Poor
CUST000272,Self-employed,Masters,Rent,14APR2024,63,5,13200,158400,2,3,3,0,9.2459020448,0,29000,24,Debt Consolidation,0.0638688531,1290.3591952,1990.342285,3280.7014802,24.853799092,669,0,Fair
CUST000273,Full-time,High School,Mortgage,05DEC2024,32,1,1700,20400,3,6,1,0,71.017150433,0,2000,48,Other,0.1565257257,56.325321628,119.64582976,175.97115139,10.351244199,567,0,Very Poor
CUST000274,Full-time,Doctorate,Rent,03JUL2024,23,1,9200,110400,1,5,2,0,2.2472697105,0,321000,48,Debt Consolidation,0.0533709046,7441.5196812,1348.6463474,8790.1660285,95.545282919,771,0,Excellent
CUST000275,Self-employed,Bachelors,Mortgage,20JAN2024,56,11,5500,66000,2,6,1,0,12.777037427,0,191000,36,Home Improvement,0.0691655561,5890.2411859,1806.5893729,7696.8305588,139.9423738,703,0,Good
CUST000276,Self-employed,Doctorate,Rent,29OCT2024,53,0,12600,151200,2,2,4,0,41.891392695,0,326000,36,Auto,0.112837089,10716.674529,1399.0278025,12115.702331,96.156367707,668,1,Fair
CUST000277,Full-time,High School,Rent,28DEC2023,30,7,2000,24000,3,6,4,1,38.83337606,0,15000,36,Home Improvement,0.1282500641,504.14588974,41.458140036,545.60402978,27.280201489,618,0,Poor
CUST000278,Self-employed,Bachelors,Mortgage,30MAR2024,35,4,4100,49200,1,7,2,0,41.83053256,0,68000,36,Auto,0.1127457988,2235.0852837,821.93930076,3057.0245845,74.561575231,660,0,Fair
CUST000281,Full-time,High School,Rent,12AUG2024,33,2,1600,19200,2,3,4,0,3.0586909676,0,38000,24,Auto,0.0545880365,1674.931785,293.41270121,1968.3444862,123.02153039,774,0,Excellent
CUST000282,Part-time,High School,Rent,31JUL2025,38,13,900,10800,0,9,5,0,4.0203654173,0,5000,24,Debt Consolidation,0.0560305481,220.7098256,209.09729615,429.80712176,47.756346862,741,0,Good
CUST000284,Full-time,Bachelors,Rent,22JUN2024,56,12,4500,54000,4,4,5,0,80.314249272,0,138000,48,Personal,0.1704713739,3985.3620738,909.15867348,4894.5207473,108.76712772,575,0,Very Poor
CUST000285,Full-time,Bachelors,Rent,19FEB2024,52,0,6600,79200,3,3,1,0,27.895755394,0,119000,48,Personal,0.0918436331,2971.7485027,944.55322563,3916.3017284,59.337904975,660,0,Fair
CUST000286,Full-time,Bachelors,Mortgage,11FEB2024,35,11,2100,25200,2,7,3,0,23.470963069,0,61000,48,Medical,0.0852064446,1504.1411231,624.26590273,2128.4070258,101.35271551,686,0,Fair
CUST000289,Part-time,Masters,Rent,01FEB2025,37,8,2100,25200,0,8,4,0,25.454834313,0,63000,36,Debt Consolidation,0.0881822515,1998.0575909,610.06058183,2608.1181728,124.19610346,711,1,Good
CUST000290,Full-time,Masters,Own,26OCT2023,48,16,4000,48000,0,2,3,0,18.484118957,0,12000,24,Medical,0.0777261784,541.483887,818.46918586,1359.9530729,33.998826822,752,0,Excellent
CUST000291,Self-employed,Masters,Mortgage,10AUG2024,39,2,7100,85200,2,4,1,0,30.198106152,0,81000,36,Personal,0.0952971592,2595.7942344,1060.5606045,3656.354839,51.497955478,699,0,Fair
CUST000292,Full-time,Masters,Rent,27MAR2024,56,14,6200,74400,3,3,3,0,9.6432289746,0,212000,36,Debt Consolidation,0.0644648435,6492.4259256,1833.1192133,8325.545139,134.28298611,723,0,Good
CUST000293,Part-time,High School,Mortgage,25JUN2025,41,12,1400,16800,0,6,1,0,36.607394345,0,10000,48,Auto,0.1049110915,255.99086217,144.68423704,400.6750992,28.619649943,723,0,Good
CUST000294,Full-time,Masters,Rent,18FEB2025,49,10,5400,64800,1,3,1,0,9.836890234,0,169000,36,Debt Consolidation,0.0647553354,5177.7996846,789.61859952,5967.4182841,110.507746,716,0,Good
CUST000295,Self-employed,Masters,Rent,28JUL2024,18,1,5400,64800,0,0,1,10,18.321683986,0,73000,24,Home Improvement,0.277482526,3997.5016979,1012.5366635,5010.0383614,92.778488175,351,1,Very Poor
CUST000300,Full-time,Masters,Rent,10NOV2024,42,2,6300,75600,0,2,4,4,44.103779986,0,221000,36,Auto,0.19615567,8169.926753,1496.7000981,9666.626851,153.43852145,514,1,Very Poor
CUST000303,Full-time,Bachelors,Rent,13OCT2023,36,11,4600,55200,2,4,1,3,8.3299499139,0,155000,36,Home Improvement,0.1224949249,5166.707743,2405.6800887,7572.3878317,164.61712678,679,0,Fair
CUST000307,Self-employed,Other,Mortgage,08SEP2025,36,14,3800,45600,0,3,2,2,54.3977786,0,75000,48,Auto,0.1715966679,2170.3285898,1582.6726413,3753.0012311,98.763190292,551,0,Very Poor
CUST000308,Full-time,Other,Mortgage,19SEP2025,38,12,2400,28800,1,4,3,0,41.036593836,0,53000,24,Medical,0.1115548908,2474.0432128,709.05181795,3183.0950308,132.62895961,683,1,Fair
CUST000310,Full-time,High School,Mortgage,12JAN2025,39,8,2200,26400,2,7,3,0,23.056908883,0,47000,36,Other,0.0845853633,1482.7714169,587.24805152,2070.0194684,94.091794019,639,0,Poor
CUST000311,Unemployed,High School,Own,30SEP2024,61,7,600,7200,3,4,1,0,57.448051267,0,10000,36,Medical,0.1361720769,339.92005821,68.940742972,408.86080118,68.143466864,621,1,Poor
CUST000312,Full-time,Bachelors,Rent,17JAN2025,35,13,3600,43200,0,2,2,0,27.983452902,0,14000,48,Auto,0.0919751794,349.7051092,582.30655144,932.01166065,25.889212796,730,0,Good
CUST000313,Unemployed,Bachelors,Mortgage,12JAN2025,52,4,300,3600,3,1,3,0,25.118559212,0,3000,36,Debt Consolidation,0.0876778388,95.075299605,90.780620578,185.85592018,61.951973394,742,1,Good
CUST000314,Full-time,High School,Rent,17JAN2025,29,9,2800,33600,3,7,4,0,29.319633832,0,12000,48,Home Improvement,0.0939794507,300.893152,416.97370414,717.86685613,25.638102005,721,0,Good
CUST000316,Full-time,Bachelors,Rent,22OCT2024,53,3,2100,25200,5,2,1,0,37.45557574,0,27000,36,Debt Consolidation,0.1061833636,879.07332214,331.72843679,1210.8017589,57.657226616,644,0,Poor
CUST000317,Retired,Bachelors,Mortgage,26MAY2025,62,9,1800,21600,3,5,2,0,19.41391717,0,46000,24,Auto,0.0791208758,2078.6115094,102.50402561,2181.115535,121.17308528,749,1,Good
CUST000320,Full-time,High School,Rent,01DEC2023,45,10,3400,40800,3,4,5,0,49.522617132,0,71000,36,Home Improvement,0.1242839257,2372.7695869,424.63257383,2797.4021607,82.276534138,631,1,Poor
CUST000321,Self-employed,Masters,Rent,14APR2024,42,6,4400,52800,1,8,1,0,25.362388064,0,144000,48,Personal,0.0880435821,3570.0838173,827.19541306,4397.2792303,99.938164326,668,1,Fair
CUST000322,Full-time,Masters,Rent,07FEB2025,51,5,5900,70800,1,5,5,0,33.60311473,0,206000,36,Home Improvement,0.1004046721,6650.9550687,308.18037181,6959.1354405,117.95144814,710,0,Good
CUST000325,Full-time,Masters,Rent,01JUN2024,41,7,6400,76800,1,8,1,0,43.423056081,0,106000,48,Other,0.1151345841,2766.13162,1172.1199073,3938.2515274,61.535180115,695,0,Fair
CUST000326,Full-time,Masters,Rent,07AUG2025,38,9,3300,39600,0,3,2,0,8.7509878564,0,48000,36,Other,0.0631264818,1467.0624034,1090.8135927,2557.8759961,77.511393821,746,0,Good
CUST000327,Full-time,High School,Rent,11AUG2025,55,11,1600,19200,2,3,2,0,7.4448245207,0,22000,36,Debt Consolidation,0.0611672368,670.44676995,289.64454603,960.09131597,60.005707248,738,0,Good
CUST000328,Part-time,High School,Rent,23JUL2025,30,1,1100,13200,0,5,3,0,32.286034254,0,9000,36,Debt Consolidation,0.0984290514,289.74134117,277.88127471,567.62261587,51.602055989,661,0,Fair
CUST000329,Full-time,Bachelors,Own,20JUL2024,30,9,3100,37200,1,3,1,0,35.877423854,0,5000,36,Home Improvement,0.1038161358,162.23324611,47.308331817,209.54157792,6.7594057395,728,0,Good
CUST000330,Full-time,Doctorate,Rent,26JUL2025,50,8,9900,118800,2,3,1,0,0.9217466971,0,84000,48,Other,0.05138262,1939.7260999,3639.29179,5579.0178899,56.353716059,768,0,Excellent
CUST000331,Part-time,Doctorate,Rent,26APR2024,28,7,4200,50400,0,7,3,0,25.569021892,0,123000,48,Home Improvement,0.0883535328,3051.2531247,1136.782037,4188.0351616,99.715122896,680,0,Fair
CUST000332,Full-time,High School,Rent,04MAR2025,53,2,2400,28800,1,3,5,0,20.228871779,2,8000,36,Auto,0.0803433077,250.81764269,628.54303543,879.36067812,36.640028255,485,0,Very Poor
CUST000333,Full-time,Masters,Mortgage,31OCT2024,57,12,4300,51600,2,3,6,0,10.278453163,0,33000,36,Home Improvement,0.0654176797,1012.0445798,707.39113869,1719.4357185,39.986877174,683,0,Fair
CUST000334,Full-time,High School,Rent,05DEC2023,38,15,2700,32400,2,5,1,2,26.447800841,0,68000,36,Home Improvement,0.1296717013,2290.113606,500.72731907,2790.840925,103.3644787,724,1,Good
CUST000338,Full-time,High School,Rent,05JUL2025,47,7,3000,36000,0,3,2,0,14.638960111,0,18000,24,Other,0.0719584402,807.50548649,589.19025363,1396.6957401,46.55652467,713,0,Good
CUST000339,Full-time,Masters,Rent,05MAY2024,50,14,5800,69600,2,11,2,0,63.979796189,0,34000,48,Medical,0.1459696943,939.31380854,1979.7645654,2919.0783739,50.328937482,642,0,Poor
CUST000342,Full-time,High School,Own,29NOV2024,70,11,2000,24000,1,3,7,0,46.13301556,0,30000,36,Home Improvement,0.1191995233,995.28271335,199.79773389,1195.0804472,59.754022362,650,0,Fair
CUST000343,Full-time,Masters,Rent,06JUN2025,40,12,2600,31200,0,5,6,3,33.515929499,0,19000,48,Other,0.1602738942,538.73189621,645.53968877,1184.271585,45.548907115,595,0,Very Poor
CUST000345,Part-time,Bachelors,Rent,13FEB2025,75,14,2900,34800,0,11,4,0,34.264620613,0,57000,36,Debt Consolidation,0.1013969309,1842.9702874,686.72731519,2529.6976026,87.230951814,758,0,Excellent
CUST000346,Full-time,Other,Rent,25JAN2024,38,13,2000,24000,3,6,4,0,47.486832755,0,56000,36,Debt Consolidation,0.1212302491,1863.2935763,191.34242749,2054.6360038,102.73180019,755,0,Excellent
CUST000347,Retired,Bachelors,Mortgage,03MAR2024,29,0,3200,38400,0,5,1,0,25.478853455,0,99000,36,Medical,0.0882182802,3139.9705287,589.33776067,3729.3082894,116.54088404,701,0,Good
CUST000348,Full-time,Bachelors,Rent,22OCT2024,28,8,4100,49200,2,7,4,1,19.7962182,0,70000,24,Debt Consolidation,0.0996943273,3229.1573526,617.26464358,3846.4219962,93.815170638,729,0,Good
CUST000350,Retired,Bachelors,Rent,16APR2025,29,6,1600,19200,0,1,2,0,3.8692400178,0,57000,36,Medical,0.05580386,1723.2338319,119.58341431,1842.8172462,115.17607788,708,0,Good
